date,comments,likes,people,posts,relation_corp,relation_org,views
2018-04-20,30.0,12.0,17,30.0,4,2,2225.0
2018-04-19,37.0,2.0,27,37.0,0,0,1199.0
2018-04-18,32.0,17.0,27,32.0,5,0,1213.0
2018-04-17,39.0,8.0,26,39.0,1,0,2236.0
2018-04-16,29.0,6.0,22,29.0,5,2,1832.0
2018-04-15,0.0,0.0,0,0.0,0,0,0.0
2018-04-14,5.0,1.0,5,5.0,0,0,128.0
2018-04-13,24.0,40.0,20,24.0,8,0,5501.0
2018-04-12,18.0,9.0,15,18.0,6,0,1617.0
2018-04-11,19.0,13.0,17,19.0,6,6,1509.0
2018-04-10,17.0,1.0,15,17.0,2,2,1673.0
2018-04-09,20.0,11.0,19,21.0,2,0,1941.0
2018-04-08,2.0,1.0,2,2.0,0,0,70.0
2018-04-07,0.0,0.0,0,0.0,0,0,0.0
2018-04-06,14.0,0.0,12,14.0,0,0,212.0
2018-04-05,18.0,2.0,15,17.0,1,0,560.0
2018-04-04,32.0,7.0,19,33.0,2,0,9303.0
2018-04-03,15.0,8.0,13,15.0,3,0,1498.0
2018-04-02,8.0,1.0,4,8.0,0,0,174.0
2018-04-01,1.0,0.0,1,1.0,0,0,9.0
2018-03-31,2.0,43.0,2,2.0,0,0,735.0
2018-03-30,14.0,2.0,12,14.0,0,0,207.0
2018-03-29,20.0,3.0,17,20.0,1,2,683.0
2018-03-28,14.0,5.0,12,14.0,2,0,341.0
2018-03-27,14.0,4.0,14,14.0,2,0,707.0
2018-03-26,20.0,0.0,17,20.0,0,0,390.0
2018-03-25,2.0,0.0,2,2.0,1,0,205.0
2018-03-24,2.0,0.0,2,2.0,0,0,192.0
2018-03-23,14.0,9.0,10,14.0,0,0,1350.0
2018-03-22,24.0,14.0,20,24.0,6,0,2253.0
2018-03-21,16.0,6.0,15,17.0,1,0,833.0
2018-03-20,26.0,16.0,15,26.0,31,0,2398.0
2018-03-19,15.0,2.0,14,16.0,0,0,1130.0
2018-03-18,1.0,0.0,1,1.0,0,0,6.0
2018-03-17,5.0,0.0,1,5.0,0,0,53.0
2018-03-16,17.0,6.0,13,20.0,14,0,791.0
2018-03-15,21.0,22.0,21,22.0,3,0,1615.0
2018-03-14,8.0,3.0,8,8.0,5,0,437.0
2018-03-13,14.0,4.0,13,14.0,2,0,867.0
2018-03-12,4.0,0.0,4,4.0,0,0,135.0
2018-03-11,3.0,1.0,2,3.0,0,0,119.0
2018-03-10,1.0,0.0,1,1.0,0,0,34.0
2018-03-09,17.0,8.0,12,17.0,3,0,781.0
2018-03-08,29.0,5.0,20,29.0,3,0,1320.0
2018-03-07,13.0,3.0,10,13.0,6,0,787.0
2018-03-06,24.0,4.0,16,24.0,4,2,1461.0
2018-03-05,5.0,0.0,3,5.0,0,0,41.0
2018-03-04,0.0,0.0,0,0.0,0,0,0.0
2018-03-03,2.0,0.0,2,2.0,0,0,54.0
2018-03-02,9.0,1.0,8,9.0,5,0,226.0
2018-03-01,19.0,4.0,16,19.0,0,0,525.0
2018-02-28,13.0,2.0,11,13.0,3,0,644.0
2018-02-27,4.0,1.0,3,4.0,0,0,61.0
2018-02-26,12.0,10.0,10,12.0,14,0,3649.0
2018-02-25,0.0,0.0,0,0.0,0,0,0.0
2018-02-24,2.0,0.0,2,2.0,1,0,18.0
2018-02-23,10.0,7.0,11,10.0,0,0,1147.0
2018-02-22,15.0,2.0,14,15.0,4,0,1079.0
2018-02-21,12.0,2.0,10,12.0,3,0,1912.0
2018-02-20,14.0,2.0,10,14.0,9,0,2082.0
2018-02-19,3.0,6.0,3,3.0,0,0,910.0
2018-02-18,0.0,0.0,0,0.0,0,0,0.0
2018-02-17,2.0,0.0,2,2.0,0,0,190.0
