date,comments,likes,people,posts,relation_corp,relation_org,views
2018-05-14,12.0,3.0,12,12.0,2,0,1357.0
2018-05-13,0.0,0.0,0,0.0,0,0,0.0
2018-05-12,0.0,0.0,0,0.0,0,0,0.0
2018-05-11,11.0,0.0,7,11.0,1,0,337.0
2018-05-10,4.0,1.0,4,4.0,2,0,114.0
2018-05-09,17.0,1.0,15,17.0,0,0,487.0
2018-05-08,13.0,10.0,7,13.0,3,0,1565.0
2018-05-07,9.0,0.0,9,10.0,0,0,376.0
2018-05-06,0.0,0.0,0,0.0,0,0,0.0
2018-05-05,4.0,0.0,1,4.0,0,0,20.0
2018-05-04,9.0,1.0,8,9.0,0,0,5110.0
2018-05-03,7.0,0.0,7,7.0,5,0,167.0
2018-05-02,16.0,4.0,11,16.0,2,0,320.0
2018-05-01,10.0,1.0,8,10.0,1,0,172.0
2018-04-30,15.0,4.0,11,15.0,21,0,1074.0
2018-04-29,4.0,0.0,3,4.0,0,0,33.0
2018-04-28,0.0,0.0,0,0.0,0,0,0.0
2018-04-27,5.0,0.0,4,5.0,0,0,136.0
2018-04-26,8.0,2.0,9,9.0,1,0,672.0
2018-04-25,9.0,0.0,8,9.0,0,0,296.0
2018-04-24,7.0,1.0,6,7.0,0,0,158.0
2018-04-23,8.0,0.0,6,8.0,0,0,130.0
2018-04-22,0.0,0.0,0,0.0,0,0,0.0
2018-04-21,1.0,0.0,1,1.0,0,0,23.0
2018-04-20,6.0,3.0,6,6.0,1,0,415.0
2018-04-19,16.0,2.0,14,16.0,8,0,633.0
2018-04-18,24.0,0.0,11,24.0,0,0,517.0
2018-04-17,8.0,13.0,5,8.0,1,0,827.0
2018-04-16,7.0,0.0,7,7.0,0,0,261.0
2018-04-15,0.0,0.0,0,0.0,0,0,0.0
2018-04-14,0.0,0.0,0,0.0,0,0,0.0
2018-04-13,9.0,3.0,6,9.0,3,0,574.0
2018-04-12,3.0,0.0,3,3.0,1,0,122.0
2018-04-11,8.0,1.0,8,9.0,3,0,307.0
2018-04-10,10.0,2.0,10,10.0,6,0,867.0
2018-04-09,12.0,6.0,8,12.0,0,0,1444.0
2018-04-08,0.0,0.0,0,0.0,0,0,0.0
2018-04-07,1.0,0.0,1,1.0,0,0,37.0
2018-04-06,6.0,1.0,7,7.0,1,0,123.0
2018-04-05,21.0,2.0,12,21.0,16,0,4080.0
2018-04-04,7.0,1.0,8,8.0,0,0,95.0
2018-04-03,5.0,2.0,5,5.0,1,0,66.0
2018-04-02,2.0,5.0,2,2.0,0,0,106.0
2018-04-01,0.0,0.0,0,0.0,0,0,0.0
2018-03-31,0.0,0.0,0,0.0,0,0,0.0
2018-03-30,4.0,1.0,4,4.0,3,0,685.0
2018-03-29,9.0,3.0,9,9.0,0,0,405.0
2018-03-28,8.0,1.0,8,8.0,0,0,160.0
2018-03-27,7.0,0.0,7,7.0,0,0,160.0
2018-03-26,9.0,2.0,9,9.0,6,0,181.0
2018-03-25,0.0,0.0,0,0.0,0,0,0.0
2018-03-24,0.0,0.0,0,0.0,0,0,0.0
2018-03-23,8.0,0.0,4,8.0,0,0,110.0
2018-03-22,11.0,7.0,10,12.0,8,0,1285.0
2018-03-21,5.0,0.0,5,5.0,0,0,69.0
2018-03-20,10.0,0.0,5,10.0,9,0,372.0
2018-03-19,3.0,0.0,3,3.0,6,0,33.0
2018-03-18,0.0,0.0,0,0.0,0,0,0.0
2018-03-17,0.0,0.0,0,0.0,0,0,0.0
2018-03-16,8.0,3.0,9,9.0,5,0,2855.0
2018-03-15,10.0,3.0,10,10.0,1,0,237.0
2018-03-14,8.0,4.0,4,8.0,0,0,503.0
2018-03-13,3.0,0.0,4,4.0,0,0,88.0
2018-03-12,12.0,5.0,8,12.0,2,0,261.0
2018-03-11,1.0,0.0,1,1.0,0,0,4.0
2018-03-10,2.0,0.0,2,2.0,0,0,88.0
2018-03-09,9.0,1.0,7,9.0,1,0,549.0
2018-03-08,8.0,5.0,7,8.0,0,0,189.0
2018-03-07,9.0,0.0,9,9.0,0,0,136.0
2018-03-06,10.0,9.0,10,11.0,9,0,1450.0
2018-03-05,26.0,11.0,13,17.0,14,0,910.0
2018-03-04,0.0,0.0,0,0.0,0,0,0.0
2018-03-03,0.0,0.0,0,0.0,0,0,0.0
2018-03-02,22.0,1.0,11,22.0,0,0,407.0
2018-03-01,14.0,4.0,11,14.0,2,0,422.0
2018-02-28,9.0,0.0,5,10.0,6,0,173.0
2018-02-27,7.0,0.0,7,7.0,0,0,174.0
2018-02-26,11.0,1.0,11,11.0,0,0,272.0
2018-02-25,1.0,0.0,1,1.0,0,0,5.0
2018-02-24,0.0,0.0,0,0.0,0,0,0.0
2018-02-23,4.0,2.0,4,4.0,1,0,217.0
2018-02-22,5.0,0.0,5,5.0,0,0,273.0
2018-02-21,4.0,2.0,4,4.0,0,0,93.0
2018-02-20,15.0,0.0,12,15.0,0,0,421.0
2018-02-19,11.0,3.0,8,11.0,0,0,270.0
2018-02-18,0.0,0.0,0,0.0,0,0,0.0
2018-02-17,0.0,0.0,0,0.0,0,0,0.0
