date,comments,likes,people,posts,relation_corp,relation_org,views
2018-06-23,0.0,0.0,0,0.0,0,0,0.0
2018-06-22,4.0,0.0,4,4.0,0,0,64.0
2018-06-21,3.0,1.0,3,3.0,1,0,132.0
2018-06-20,15.0,0.0,3,15.0,0,0,97.0
2018-06-19,3.0,1.0,3,3.0,0,0,80.0
2018-06-18,7.0,4.0,7,8.0,2,0,202.0
2018-06-17,0.0,0.0,0,0.0,0,0,0.0
2018-06-16,1.0,1.0,1,1.0,0,0,49.0
2018-06-15,2.0,0.0,2,2.0,2,0,24.0
2018-06-14,1.0,0.0,1,1.0,0,0,9.0
2018-06-13,0.0,0.0,1,2.0,0,0,16.0
2018-06-12,3.0,2.0,3,3.0,1,0,141.0
2018-06-11,0.0,0.0,0,0.0,0,0,0.0
2018-06-10,0.0,0.0,0,0.0,0,0,0.0
2018-06-09,0.0,0.0,0,0.0,0,0,0.0
2018-06-08,1.0,0.0,1,1.0,0,0,34.0
2018-06-07,2.0,7.0,2,2.0,9,0,1190.0
2018-06-06,2.0,9.0,2,2.0,1,0,792.0
2018-06-05,7.0,2.0,4,7.0,1,0,133.0
2018-06-04,4.0,15.0,3,4.0,1,0,157.0
2018-06-03,0.0,0.0,0,0.0,0,0,0.0
2018-06-02,1.0,7.0,1,1.0,0,0,1247.0
2018-06-01,12.0,2.0,10,12.0,4,0,302.0
2018-05-31,32.0,27.0,10,32.0,5,0,1161.0
2018-05-30,11.0,29.0,10,11.0,16,0,1509.0
2018-05-29,2.0,1.0,2,2.0,0,0,160.0
2018-05-28,2.0,0.0,2,2.0,0,0,61.0
2018-05-27,0.0,0.0,0,0.0,0,0,0.0
2018-05-26,0.0,0.0,0,0.0,0,0,0.0
2018-05-25,3.0,0.0,3,3.0,1,0,514.0
2018-05-24,3.0,2.0,4,3.0,2,0,144.0
2018-05-23,6.0,2.0,6,6.0,2,0,570.0
2018-05-22,7.0,0.0,6,7.0,4,0,432.0
2018-05-21,4.0,0.0,3,4.0,0,0,56.0
2018-05-20,0.0,0.0,0,0.0,0,0,0.0
2018-05-19,0.0,0.0,0,0.0,0,0,0.0
2018-05-18,3.0,1.0,3,3.0,0,0,37.0
2018-05-17,9.0,6.0,4,9.0,0,0,334.0
2018-05-16,9.0,6.0,7,9.0,2,0,1846.0
2018-05-15,6.0,4.0,4,6.0,0,0,342.0
2018-05-14,9.0,17.0,4,9.0,3,0,864.0
2018-05-13,2.0,0.0,1,2.0,0,0,69.0
2018-05-12,0.0,0.0,0,0.0,0,0,0.0
2018-05-11,2.0,0.0,1,2.0,1,0,156.0
2018-05-10,10.0,3.0,3,10.0,0,0,70.0
2018-05-09,4.0,8.0,4,4.0,1,0,340.0
2018-05-08,21.0,4.0,4,21.0,0,0,554.0
2018-05-07,4.0,0.0,4,4.0,0,0,39.0
2018-05-06,0.0,0.0,0,0.0,0,0,0.0
2018-05-05,0.0,0.0,0,0.0,0,0,0.0
2018-05-04,4.0,3.0,4,4.0,0,0,162.0
2018-05-03,4.0,0.0,4,4.0,2,0,100.0
2018-05-02,5.0,22.0,4,5.0,4,2,1822.0
2018-05-01,2.0,0.0,2,2.0,0,2,18.0
2018-04-30,3.0,2.0,2,3.0,0,0,722.0
2018-04-29,0.0,0.0,0,0.0,0,0,0.0
2018-04-28,0.0,0.0,0,0.0,0,0,0.0
2018-04-27,3.0,0.0,3,3.0,0,0,94.0
2018-04-26,7.0,1.0,5,7.0,3,0,280.0
2018-04-25,4.0,0.0,4,4.0,0,0,75.0
2018-04-24,23.0,0.0,4,24.0,1,0,648.0
2018-04-23,4.0,19.0,4,4.0,5,0,1163.0
2018-04-22,0.0,0.0,0,0.0,0,0,0.0
2018-04-21,1.0,0.0,1,1.0,0,0,6.0
2018-04-20,4.0,43.0,4,4.0,4,0,402.0
2018-04-19,0.0,0.0,0,0.0,0,0,0.0
2018-04-18,1.0,0.0,1,1.0,0,0,3.0
2018-04-17,12.0,1.0,4,12.0,0,0,99.0
2018-04-16,12.0,0.0,6,12.0,0,0,213.0
2018-04-15,0.0,0.0,0,0.0,0,0,0.0
2018-04-14,1.0,0.0,1,1.0,0,0,78.0
2018-04-13,5.0,5.0,5,5.0,4,0,918.0
2018-04-12,7.0,1.0,4,7.0,2,0,205.0
2018-04-11,12.0,0.0,4,12.0,5,0,209.0
2018-04-10,7.0,7.0,4,7.0,1,0,97.0
2018-04-09,11.0,21.0,7,11.0,4,0,730.0
2018-04-08,1.0,0.0,1,1.0,0,0,19.0
2018-04-07,0.0,0.0,0,0.0,0,0,0.0
2018-04-06,5.0,15.0,4,5.0,13,0,935.0
2018-04-05,12.0,0.0,9,12.0,3,0,364.0
2018-04-04,12.0,8.0,7,12.0,9,0,817.0
2018-04-03,2.0,0.0,2,2.0,0,0,12.0
2018-04-02,1.0,0.0,1,1.0,1,0,29.0
