date,comments,likes,people,posts,relation_corp,relation_org,views
2018-06-28,72.0,50.0,35,73.0,17,0,13823.0
2018-06-27,23.0,12.0,19,23.0,10,0,3023.0
2018-06-26,68.0,22.0,39,68.0,10,0,2341.0
2018-06-25,78.0,2.0,45,83.0,37,0,1616.0
2018-06-24,6.0,0.0,5,6.0,0,0,213.0
2018-06-23,8.0,1.0,5,8.0,0,0,311.0
2018-06-22,107.0,25.0,57,108.0,28,0,7652.0
2018-06-21,57.0,15.0,45,58.0,15,2,3614.0
2018-06-20,40.0,31.0,32,43.0,17,0,1200.0
2018-06-19,51.0,21.0,33,51.0,11,0,5070.0
2018-06-18,38.0,7.0,30,38.0,21,0,2176.0
2018-06-17,2.0,0.0,2,2.0,0,0,59.0
2018-06-16,8.0,2.0,7,8.0,1,0,254.0
2018-06-15,54.0,18.0,37,55.0,8,0,1931.0
2018-06-14,68.0,165.0,53,67.0,19,0,6996.0
2018-06-13,38.0,21.0,35,39.0,15,0,1898.0
2018-06-12,66.0,15.0,40,66.0,15,0,1357.0
2018-06-11,40.0,6.0,26,40.0,12,2,1381.0
2018-06-10,0.0,0.0,0,0.0,0,0,0.0
2018-06-09,3.0,1.0,3,3.0,0,0,175.0
2018-06-08,30.0,2.0,25,31.0,10,0,808.0
2018-06-07,62.0,11.0,43,61.0,11,0,1918.0
2018-06-06,48.0,10.0,35,48.0,10,0,3554.0
2018-06-05,46.0,2.0,40,47.0,12,0,957.0
2018-06-04,61.0,13.0,42,61.0,27,0,4161.0
2018-06-03,6.0,0.0,4,6.0,1,0,133.0
2018-06-02,12.0,10.0,11,12.0,6,0,2131.0
2018-06-01,64.0,21.0,53,65.0,23,0,5138.0
2018-05-31,111.0,20.0,58,109.0,22,0,3837.0
2018-05-30,71.0,15.0,65,75.0,27,2,4223.0
2018-05-29,43.0,24.0,40,43.0,21,0,6750.0
2018-05-28,41.0,10.0,29,41.0,3,0,1073.0
2018-05-27,2.0,0.0,2,2.0,0,0,13.0
2018-05-26,2.0,0.0,3,3.0,0,0,169.0
2018-05-25,74.0,21.0,49,73.0,29,0,3882.0
2018-05-24,79.0,25.0,57,77.0,49,0,6913.0
2018-05-23,94.0,22.0,61,93.0,22,0,4999.0
2018-05-22,71.0,22.0,47,75.0,15,0,6402.0
2018-05-21,40.0,45.0,24,41.0,18,0,4082.0
2018-05-20,1.0,0.0,1,1.0,0,0,41.0
2018-05-19,10.0,28.0,9,10.0,3,0,3040.0
2018-05-18,54.0,14.0,44,54.0,18,0,1921.0
2018-05-17,65.0,17.0,50,65.0,45,0,6962.0
2018-05-16,71.0,20.0,49,69.0,20,4,3751.0
2018-05-15,68.0,45.0,48,68.0,13,0,5221.0
2018-05-14,46.0,23.0,38,47.0,11,0,4760.0
2018-05-13,3.0,0.0,3,3.0,0,0,56.0
2018-05-12,5.0,0.0,4,5.0,0,0,143.0
2018-05-11,305.0,19.0,36,304.0,19,2,3385.0
2018-05-10,39.0,10.0,29,39.0,5,0,2356.0
2018-05-09,62.0,11.0,42,62.0,15,2,2264.0
2018-05-08,54.0,14.0,46,56.0,19,0,4313.0
2018-05-07,45.0,11.0,31,44.0,32,0,1524.0
2018-05-06,2.0,0.0,2,2.0,0,0,68.0
2018-05-05,5.0,1.0,4,5.0,0,0,751.0
2018-05-04,52.0,11.0,41,51.0,26,0,3656.0
2018-05-03,48.0,21.0,39,50.0,44,0,14753.0
2018-05-02,49.0,5.0,31,49.0,14,0,1672.0
2018-05-01,30.0,9.0,25,30.0,7,0,751.0
2018-04-30,24.0,1.0,21,24.0,6,0,1220.0
2018-04-29,4.0,1.0,4,5.0,7,0,56.0
2018-04-28,6.0,1.0,6,6.0,1,0,116.0
2018-04-27,31.0,16.0,28,32.0,16,0,1280.0
2018-04-26,79.0,5.0,37,78.0,31,0,2015.0
2018-04-25,45.0,27.0,42,46.0,15,0,1504.0
2018-04-24,65.0,18.0,33,60.0,11,0,2066.0
2018-04-23,66.0,20.0,46,68.0,30,0,3848.0
2018-04-22,2.0,0.0,2,2.0,0,0,75.0
2018-04-21,5.0,3.0,4,5.0,0,0,1803.0
2018-04-20,33.0,7.0,27,33.0,26,0,1987.0
2018-04-19,30.0,1.0,28,31.0,13,0,965.0
2018-04-18,36.0,13.0,32,37.0,9,0,2304.0
2018-04-17,50.0,11.0,39,44.0,21,0,2235.0
2018-04-16,50.0,6.0,31,51.0,8,0,2115.0
2018-04-15,4.0,1.0,4,4.0,2,0,82.0
2018-04-14,7.0,2.0,5,7.0,0,0,353.0
2018-04-13,45.0,29.0,42,48.0,37,0,2429.0
2018-04-12,46.0,5.0,35,47.0,17,0,2812.0
2018-04-11,44.0,4.0,36,44.0,19,2,2844.0
2018-04-10,60.0,5.0,32,61.0,19,0,1857.0
2018-04-09,73.0,6.0,36,74.0,17,0,1248.0
2018-04-08,6.0,0.0,5,6.0,6,0,553.0
2018-04-07,4.0,2.0,4,4.0,0,0,235.0
2018-04-06,40.0,20.0,31,39.0,10,0,1355.0
2018-04-05,49.0,10.0,35,48.0,14,0,3177.0
2018-04-04,121.0,7.0,35,122.0,11,0,1355.0
2018-04-03,22.0,11.0,20,21.0,12,0,1079.0
2018-04-02,23.0,1.0,18,23.0,3,0,610.0
2018-04-01,2.0,0.0,2,2.0,0,0,21.0
2018-03-31,3.0,0.0,3,3.0,0,0,50.0
2018-03-30,22.0,6.0,17,22.0,11,0,452.0
2018-03-29,37.0,8.0,33,38.0,5,0,1643.0
2018-03-28,43.0,3.0,33,38.0,19,2,986.0
2018-03-27,28.0,11.0,27,30.0,4,2,1123.0
2018-03-26,60.0,9.0,35,60.0,18,0,994.0
2018-03-25,3.0,0.0,3,3.0,0,0,30.0
2018-03-24,2.0,0.0,2,2.0,0,0,321.0
2018-03-23,45.0,13.0,40,45.0,10,0,2271.0
2018-03-22,38.0,8.0,34,39.0,22,0,959.0
2018-03-21,47.0,11.0,47,50.0,15,0,2879.0
2018-03-20,74.0,13.0,39,75.0,11,0,1703.0
2018-03-19,32.0,3.0,26,28.0,13,0,877.0
2018-03-18,6.0,0.0,5,7.0,0,0,81.0
2018-03-17,3.0,0.0,3,3.0,1,0,81.0
2018-03-16,40.0,18.0,36,44.0,18,0,4043.0
2018-03-15,44.0,8.0,33,44.0,23,0,1666.0
2018-03-14,30.0,9.0,26,31.0,11,0,2627.0
2018-03-13,29.0,5.0,22,29.0,11,0,1362.0
2018-03-12,44.0,18.0,30,39.0,15,2,3555.0
2018-03-11,3.0,1.0,3,3.0,0,0,141.0
