timeline,likes,people,posts,relation_corp,relation_org,views,pe1,pe2,pe3,pe
2018-06-01,0.17063492063492064,660,0.7833333333333333,0.29454545454545455,0.7228787878787878,0.3679575307697905,0.7833333333333333,0.27205470961716155,0.7228787878787878,0.6239042916730272
2018-05-01,0.1132303966091432,734,0.7857142857142857,0.1885558583106267,1.0,0.281274212809614,0.7857142857142857,0.18450189069997913,1.0,0.6267791386385652
2018-04-01,0.2168291649003815,674,0.7081920305214074,0.13353115727002968,0.5445103857566765,1.0,0.7081920305214074,0.3318143281051293,0.5445103857566765,0.578910555320051
2018-03-01,0.25591443926652024,889,0.7521291981359473,0.23352080989876267,0.7607745460388879,0.3892778080004951,0.7521291981359473,0.27139029832943645,0.7607745460388879,0.6087720629842881
2018-02-01,0.2173401835237584,621,0.783816425120773,0.3098228663446055,0.48967103749712443,0.46062446998402173,0.783816425120773,0.3122383822262346,0.48967103749712443,0.6129284734900466
2018-01-01,0.17958294428882665,561,0.9117647058823529,0.22032085561497325,0.841100076394194,0.27552421945479183,0.9117647058823529,0.21914015498509298,0.841100076394194,0.6969108776643591
2017-12-01,0.19253934977205414,477,0.7758310871518419,0.22641509433962265,0.7584007187780772,0.18570474793532088,0.7758310871518419,0.20811030168849173,0.7584007187780772,0.6037718146754604
2017-11-01,0.22312303917000592,511,0.8256919206038581,0.21448140900195695,0.5540396980710092,0.2604928634739671,0.8256919206038581,0.22627618894677368,0.5540396980710092,0.6187019788534478
2017-10-01,0.16132924904854729,513,0.7933723196881092,0.20116959064327483,0.43945976051239205,0.29384856431116485,0.7933723196881092,0.2077532828984346,0.43945976051239205,0.582295352733635
2017-09-01,0.188034188034188,442,0.7679379444085326,0.16651583710407242,0.5219133807369101,0.2115902888589333,0.7679379444085326,0.18198623273407927,0.5219133807369101,0.5675499745390343
2017-08-01,0.2330888345558272,409,0.7357666783094656,0.21907090464547677,0.9229479566887879,0.25905482139072883,0.7357666783094656,0.2312730669676323,0.9229479566887879,0.6031367227448479
2017-07-01,0.17049486461251165,425,0.7367226890756302,0.1628235294117647,0.3084033613445378,0.24698261631358023,0.7367226890756302,0.1819567473523519,0.3084033613445378,0.5274609737855375
2017-06-01,0.16001369101099558,371,0.7306507508663843,0.15849056603773587,0.6500577589526376,0.23703551673271084,0.7306507508663843,0.17465649366870878,0.6500577589526376,0.555793174515707
