timeline,likes,people,posts,relation_corp,relation_org,views,pe1,pe2,pe3,pe
2018-05-01,0.626757064376977,1255,0.0,1.0,0.7026391404080646,1.0,0.0,0.8880271193130931,0.7026391404080646,0.33667204983473437
2018-04-01,0.36216195942071205,1194,0.15607002525377192,0.49024253507626886,0.5754936297649865,0.3845098544201954,0.15607002525377192,0.4306718262483871,0.5754936297649865,0.2803929260032779
2018-03-01,0.20171497747958486,1172,0.12447341045037047,0.38565017694518583,0.7948908884062469,0.254061418046622,0.12447341045037047,0.30415186532579275,0.7948908884062469,0.2454186947085848
2018-02-01,0.18505896561409116,1027,0.04828419581907383,0.5637334457959979,0.5236021362603641,0.30901368690863534,0.04828419581907383,0.3991871499639534,0.5236021362603641,0.2010868761066667
2018-01-01,0.1817436399023007,877,0.9528275726000708,0.9378933091858042,0.745081372447393,0.18434023247638348,0.9528275726000708,0.5603377930588689,0.745081372447393,0.8143060187224423
2017-12-01,0.21133284416868625,833,0.06587283639046664,0.4322111107330743,0.9559387391320165,0.13758588309114164,0.06587283639046664,0.30702258523537135,0.9559387391320165,0.22722435131809304
2017-11-01,0.17040336981533233,937,0.2890424752256329,0.20931343206154304,0.9486174444552247,0.12255916620044965,0.2890424752256329,0.18028956021546116,0.9486174444552247,0.3223740976455406
2017-10-01,0.06531179786051153,1000,0.05562280696301866,0.15026954434396997,0.6881454545454545,0.08929249043816173,0.05562280696301866,0.11258680961777079,0.6881454545454545,0.1359642725176879
2017-09-01,0.17414398776803677,916,0.2003058300133277,0.39034576645668756,0.46349080322879455,0.14087113433205117,0.2003058300133277,0.275590306425165,0.46349080322879455,0.24920967025842558
2017-08-01,0.18061799976795573,924,0.34727675292371624,0.4542991706477606,0.7164370982552801,0.2124648950579773,0.34727675292371624,0.32382796426586247,0.7164370982552801,0.3771581508595165
2017-07-01,0.1433876682297612,996,0.1665627567752276,0.15854109187123774,1.0,0.06821710652919147,0.1665627567752276,0.13593026771038552,1.0,0.24071673437825222
2017-06-01,0.09413530375149948,903,0.3928047855020117,0.18294679606504488,0.4774052820564449,0.10273925324314791,0.3928047855020117,0.14026183980660187,0.4774052820564449,0.3255019514488321
2017-05-01,0.02611212388444858,957,0.027921646991210386,0.20978417472429575,0.7500775782907444,0.03617334628914012,0.027921646991210386,0.11996039378531047,0.7500775782907444,0.12774886415939382
2017-04-01,0.0,903,0.21548507967075609,0.06099989952475132,0.628927145206215,0.0,0.21548507967075609,0.03049994976237566,0.628927145206215,0.20133374725178782
2017-03-01,0.046530845363213884,951,1.0,0.23173125380005674,0.5971831883503809,0.10058230268895524,1.0,0.14994134104678358,0.5971831883503809,0.7047007211490731
2017-02-01,0.16361536031553167,904,0.44513597059628995,0.1840159797695527,0.4852239206221507,0.15750338241150585,0.44513597059628995,0.17259327446173703,0.4852239206221507,0.36738195675851015
2017-01-01,0.09868166311476569,790,0.4218063199120746,0.14278378864846916,0.6583966244725739,0.2473010845833137,0.4218063199120746,0.15045661017532702,0.6583966244725739,0.36406043744710026
2016-12-01,0.190807094362955,698,0.20244274067440576,0.3635991589569153,0.5578015108101068,0.07428933244638397,0.20244274067440576,0.25389957427662097,0.5578015108101068,0.25341566776864044
2016-11-01,0.20513368190136275,841,0.2661177322106475,0.12381541348007542,0.4252729434655713,0.11691301186553185,0.2661177322106475,0.1468304136835529,0.4252729434655713,0.2462470577780115
2016-10-01,0.052582517509882985,776,0.1703381824709939,0.11411012436868889,0.42005623242736645,0.04102238097315192,0.1703381824709939,0.08103429363193973,0.42005623242736645,0.1685188208149149
