,username,posts,comments,likes,views,posts_trans,comments_trans,likes_trans,views_trans,contribution
23,I823262,6.0,6.0,0.0,72.0,1.791759469228055,1.791759469228055,0.0,4.276666119016055,68.57791976696463
24,I052600,6.0,6.0,0.0,68.0,1.791759469228055,1.791759469228055,0.0,4.219507705176107,68.48955610973475
30,D057083,5.0,5.0,0.0,378.0,1.6094379124341003,1.6094379124341003,0.0,5.934894195619588,68.32254733158739
42,D044664,4.0,4.0,3.0,264.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.575949103146316,67.71012695507387
31,I007578,5.0,5.0,0.0,198.0,1.6094379124341003,1.6094379124341003,0.0,5.288267030694535,67.31234012315868
28,D055299,5.0,5.0,1.0,161.0,1.6094379124341003,1.6094379124341003,0.0,5.081404364984463,66.9859480755372
32,I062905,5.0,5.0,0.0,122.0,1.6094379124341003,1.6094379124341003,0.0,4.804021044733257,66.54577465008816
33,D068609,5.0,5.0,0.0,117.0,1.6094379124341003,1.6094379124341003,0.0,4.762173934797756,66.47911538974776
34,I822901,5.0,5.0,0.0,107.0,1.6094379124341003,1.6094379124341003,0.0,4.672828834461906,66.33657127276618
35,I834749,5.0,5.0,0.0,89.0,1.6094379124341003,1.6094379124341003,0.0,4.48863636973214,66.04173360116961
29,I816984,5.0,5.0,1.0,81.0,1.6094379124341003,1.6094379124341003,0.0,4.394449154672439,65.89045792308814
43,D036041,4.0,4.0,1.0,731.0,1.3862943611198906,1.3862943611198906,0.0,6.594413459749778,65.83983401267042
36,I847944,5.0,5.0,0.0,75.0,1.6094379124341003,1.6094379124341003,0.0,4.31748811353631,65.7665911720212
44,D036607,4.0,4.0,1.0,572.0,1.3862943611198906,1.3862943611198906,0.0,6.349138991379798,65.44394888222098
37,I808762,5.0,5.0,0.0,47.0,1.6094379124341003,1.6094379124341003,0.0,3.8501476017100584,65.00935125278508
58,D050143,3.0,3.0,3.0,863.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,6.760414691083428,65.0081051781474
57,I077736,4.0,3.0,0.0,804.0,1.3862943611198906,1.0986122886681098,0.0,6.6895992691789665,64.11876363840949
48,I819273,4.0,4.0,0.0,181.0,1.3862943611198906,1.3862943611198906,0.0,5.198497031265826,63.553844208907606
49,D038147,4.0,4.0,0.0,178.0,1.3862943611198906,1.3862943611198906,0.0,5.181783550292085,63.52597541007662
