,username,posts,comments,likes,views,posts_trans,comments_trans,likes_trans,views_trans,contribution
0,I072355,34.0,34.0,3.0,304.0,3.5263605246161616,3.5263605246161616,1.0986122886681098,5.717027701406222,100.0
1,I830178,11.0,11.0,17.0,2164.0,2.3978952727983707,2.3978952727983707,2.833213344056216,7.679713639966372,92.97579597874036
2,I812424,10.0,10.0,1.0,289.0,2.302585092994046,2.302585092994046,0.0,5.666426688112432,81.51770938583907
3,I834197,9.0,9.0,0.0,468.0,2.1972245773362196,2.1972245773362196,0.0,6.148468295917647,80.70168967938683
5,D059680,7.0,7.0,1.0,455.0,1.9459101490553132,1.9459101490553132,0.0,6.12029741895095,76.96878356606818
7,I073941,6.0,6.0,2.0,280.0,1.791759469228055,1.791759469228055,0.6931471805599453,5.634789603169249,75.99870203773976
12,D042855,5.0,5.0,2.0,1287.0,1.6094379124341003,1.6094379124341003,0.6931471805599453,7.160069207596127,75.54336956814312
4,I329402,8.0,8.0,0.0,33.0,2.0794415416798357,2.0794415416798357,0.0,3.4965075614664802,75.00521564098452
6,I811379,7.0,7.0,0.0,69.0,1.9459101490553132,1.9459101490553132,0.0,4.23410650459726,74.07665941297742
8,I833588,6.0,6.0,0.0,277.0,1.791759469228055,1.791759469228055,0.0,5.6240175061873385,73.83929749458903
13,D058487,5.0,5.0,2.0,275.0,1.6094379124341003,1.6094379124341003,0.6931471805599453,5.616771097666572,73.1394049090996
21,I837206,4.0,4.0,3.0,1023.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,6.930494765951626,72.97014392881343
55,D043523,2.0,2.0,19.0,22285.0,0.6931471805599453,0.6931471805599453,2.9444389791664403,10.011669085380657,72.71794757908965
20,I064055,4.0,4.0,5.0,280.0,1.3862943611198906,1.3862943611198906,1.6094379124341003,5.634789603169249,72.53392975836312
9,I840764,6.0,6.0,0.0,105.0,1.791759469228055,1.791759469228055,0.0,4.653960350157523,72.30198083728035
10,I300348,6.0,6.0,0.0,77.0,1.791759469228055,1.791759469228055,0.0,4.343805421853684,71.80351309453442
11,I052600,6.0,6.0,0.0,68.0,1.791759469228055,1.791759469228055,0.0,4.219507705176107,71.60277311624716
14,D057083,5.0,5.0,0.0,378.0,1.6094379124341003,1.6094379124341003,0.0,5.934894195619588,71.42817289499669
15,I007578,5.0,5.0,0.0,198.0,1.6094379124341003,1.6094379124341003,0.0,5.288267030694535,70.37204636046893
17,I817627,5.0,5.0,0.0,117.0,1.6094379124341003,1.6094379124341003,0.0,4.762173934797756,69.50094710198232
16,D068609,5.0,5.0,0.0,117.0,1.6094379124341003,1.6094379124341003,0.0,4.762173934797756,69.50094710198232
18,I822901,5.0,5.0,0.0,107.0,1.6094379124341003,1.6094379124341003,0.0,4.672828834461906,69.3519235917272
