,username,posts,comments,likes,views,posts_trans,comments_trans,likes_trans,views_trans,contribution
101,I047368,13.0,13.0,4.0,89.0,2.5649493574615367,2.5649493574615367,1.3862943611198906,4.48863636973214,65.41545797072938
79,I834748,15.0,15.0,0.0,328.0,2.70805020110221,2.70805020110221,0.0,5.793013608384144,65.37847393297713
70,I075923,17.0,17.0,0.0,80.0,2.833213344056216,2.833213344056216,0.0,4.382026634673881,65.21981918145184
98,I071603,13.0,14.0,5.0,34.0,2.5649493574615367,2.6390573296152584,1.6094379124341003,3.5263605246161616,65.19689017716637
80,D057597,15.0,15.0,0.0,269.0,2.70805020110221,2.70805020110221,0.0,5.594711379601839,65.1809850469688
131,I024580,11.0,11.0,4.0,356.0,2.3978952727983707,2.3978952727983707,1.3862943611198906,5.87493073085203,65.1323520714148
89,I059214,14.0,14.0,2.0,119.0,2.6390573296152584,2.6390573296152584,0.6931471805599453,4.77912349311153,65.06196326016153
214,I848919,8.0,8.0,16.0,481.0,2.0794415416798357,2.0794415416798357,2.772588722239781,6.175867270105761,65.0214507640287
215,D054360,8.0,8.0,13.0,618.0,2.0794415416798357,2.0794415416798357,2.5649493574615367,6.42648845745769,64.85660824393248
76,I821128,16.0,16.0,0.0,88.0,2.772588722239781,2.772588722239781,0.0,4.477336814478207,64.70850704772103
81,I024789,15.0,15.0,0.0,153.0,2.70805020110221,2.70805020110221,0.0,5.030437921392435,64.61572362165259
266,I830982,7.0,8.0,23.0,340.0,1.9459101490553132,2.0794415416798357,3.1354942159291497,5.8289456176102075,64.5978332936088
90,I058164,14.0,14.0,0.0,280.0,2.6390573296152584,2.6390573296152584,0.0,5.634789603169249,64.5295643404592
91,D061376,14.0,14.0,0.0,278.0,2.6390573296152584,2.6390573296152584,0.0,5.627621113690637,64.52234185568845
314,D033169,6.0,7.0,16.0,2786.0,1.791759469228055,1.9459101490553132,2.772588722239781,7.932362154339751,64.51583512489337
132,D061738,11.0,11.0,2.0,730.0,2.3978952727983707,2.3978952727983707,0.6931471805599453,6.593044534142437,64.46195622766295
151,I863506,10.0,10.0,6.0,195.0,2.302585092994046,2.302585092994046,1.791759469228055,5.272999558563747,64.38534068934219
125,I003069,11.0,12.0,3.0,206.0,2.3978952727983707,2.4849066497880004,1.0986122886681098,5.327876168789581,64.35476837349913
113,I856444,12.0,12.0,2.0,217.0,2.4849066497880004,2.4849066497880004,0.6931471805599453,5.37989735354046,64.11506247685314
212,I848992,8.0,10.0,9.0,250.0,2.0794415416798357,2.302585092994046,2.1972245773362196,5.521460917862246,64.10252984790674
152,I836344,10.0,10.0,4.0,327.0,2.302585092994046,2.302585092994046,1.3862943611198906,5.7899601708972535,64.08782257271315
92,I834566,14.0,14.0,0.0,168.0,2.6390573296152584,2.6390573296152584,0.0,5.123963979403259,64.01285105974029
216,I063917,8.0,8.0,12.0,301.0,2.0794415416798357,2.0794415416798357,2.4849066497880004,5.707110264748875,63.96896346870622
309,I822727,6.0,12.0,8.0,738.0,1.791759469228055,2.4849066497880004,2.0794415416798357,6.6039438246004725,63.95033324686842
102,I843771,13.0,13.0,0.0,326.0,2.5649493574615367,2.5649493574615367,0.0,5.786897381366708,63.9334357472897
103,I856541,13.0,13.0,0.0,305.0,2.5649493574615367,2.5649493574615367,0.0,5.720311776607412,63.865690962291254
217,D030397,8.0,8.0,10.0,382.0,2.0794415416798357,2.0794415416798357,2.302585092994046,5.945420608606575,63.84044172461908
313,I072505,6.0,7.0,20.0,913.0,1.791759469228055,1.9459101490553132,2.995732273553991,6.816735880594968,63.837785430817
179,D066367,9.0,9.0,3.0,1275.0,2.1972245773362196,2.1972245773362196,1.0986122886681098,7.150701457592526,63.81514657217032
310,D069714,6.0,8.0,16.0,761.0,1.791759469228055,2.0794415416798357,2.772588722239781,6.634633357861686,63.74171524608906
270,I852788,7.0,7.0,18.0,384.0,1.9459101490553132,1.9459101490553132,2.8903717578961645,5.950642552587727,63.682893085118536
154,D025362,10.0,10.0,3.0,368.0,2.302585092994046,2.302585092994046,1.0986122886681098,5.908082938168931,63.62229691780971
210,I030593,8.0,12.0,3.0,593.0,2.0794415416798357,2.4849066497880004,1.0986122886681098,6.385194398997726,63.48679563487673
93,I808762,14.0,14.0,0.0,100.0,2.6390573296152584,2.6390573296152584,0.0,4.605170185988092,63.48377331735763
172,I039688,9.0,12.0,4.0,161.0,2.1972245773362196,2.4849066497880004,1.3862943611198906,5.081404364984463,63.464542080616326
153,I839427,10.0,10.0,4.0,175.0,2.302585092994046,2.302585092994046,1.3862943611198906,5.1647859739235145,63.45046393861161
104,C5038697,13.0,13.0,0.0,174.0,2.5649493574615367,2.5649493574615367,0.0,5.159055299214529,63.291782162903864
94,I322137,14.0,14.0,0.0,79.0,2.6390573296152584,2.6390573296152584,0.0,4.3694478524670215,63.24191586359642
613,I023766,3.0,5.0,132.0,2821.0,1.0986122886681098,1.6094379124341003,4.882801922586371,7.944846711001996,63.22120342038302
115,D060527,12.0,12.0,0.0,340.0,2.4849066497880004,2.4849066497880004,0.0,5.8289456176102075,63.15755522834348
177,D050203,9.0,9.0,4.0,376.0,2.1972245773362196,2.1972245773362196,1.3862943611198906,5.929589143389895,63.153861279240864
315,D048681,6.0,7.0,10.0,1796.0,1.791759469228055,1.9459101490553132,2.302585092994046,7.493317248862145,63.1108798161112
133,I813356,11.0,11.0,1.0,662.0,2.3978952727983707,2.3978952727983707,0.0,6.495265555937008,62.947428067708046
116,I844080,12.0,12.0,0.0,255.0,2.4849066497880004,2.4849066497880004,0.0,5.541263545158426,62.86072874711758
317,D040711,6.0,6.0,17.0,895.0,1.791759469228055,1.791759469228055,2.833213344056216,6.796823718274855,62.85091843832588
264,D036607,7.0,9.0,5.0,810.0,1.9459101490553132,2.1972245773362196,1.6094379124341003,6.697034247666484,62.850322813984086
205,I817216,9.0,8.0,3.0,775.0,2.1972245773362196,2.0794415416798357,1.0986122886681098,6.652863029353347,62.820247819918684
117,I836547,12.0,12.0,0.0,240.0,2.4849066497880004,2.4849066497880004,0.0,5.480638923341991,62.79799809624518
271,I801711,7.0,7.0,11.0,429.0,1.9459101490553132,1.9459101490553132,2.3978952727983707,6.061456918928017,62.7841692164969
105,I046083,13.0,13.0,0.0,96.0,2.5649493574615367,2.5649493574615367,0.0,4.564348191467836,62.67793481778146
126,D023191,11.0,12.0,1.0,358.0,2.3978952727983707,2.4849066497880004,0.0,5.8805329864007,62.67138893547697
